Date,Name,Title,Body
04.08.2018 23:41,Selenokhod,Viel Nonsens aber ein richtiger Gedanke,"Rassistische Einstellungen sind in Deutschland weit verbreitet, das bestätigen uns Wissenschaftler. Ein Beispiel: Die Forderung ""Muslimen sollte die Zuwanderung nach Deutschland untersagt werden"" fand im Jahr 2009 21,4 Prozent Zustimmung unter Teilnehmern einer repräsentativen Umfrage; 2016 waren es 41,4 Prozent."
01.08.2018 19:37,Selenokhod,Herr Vonnahme war mit seiner ursprünglichen Kritik völlig im Recht...,... allerdings hat er - für einen Juristen nicht unüblich - die politische Dimension des Falls IMHO unterschätzt.
31.07.2018 11:59,Selenokhod,Es wird langweilig...,"... zugegeben, zu Beginn hatte es noch einen gewissen Unterhaltungswert:"
18.07.2018 14:15,Selenokhod,Re: Vor bald dreißig Jahren...,1. Kommt die Kritik an der gegenwärtigen Flüchtlingspolitik bei weiteren nicht nur aus den neuen Bundesländern - wg. der medialen Präsenz von Pegida scheint sich diese Ansicht aber zu verbreiten.
17.07.2018 09:09,Selenokhod,Warum nicht mit Greenpeace über sozial verträglichen Klimaschutz sprechen,"Die Seenotretter vor der afrikanischen Küste betrachten sich als humanitäre Aktivisten. Letzteres sind sie auch. Zum Aktivismus gehören immer auch eine gehörige Portion Radikalität und Narzissmus. Beides blendet mittelbare Folgen des Handelns aus. Ich kann auch schlecht mit einem Greenpeacevertreter über sozial vertägliche Energiepreise sprechen. Solche Überlegungen sind für Sie oder Ihn völlig gegenstandslos.Seenotretter wollen die mittelbaren Folgen ihres Handelns für die europäischen Gesellschaften nicht sehen. Letztlich hat sie das genau in die Situation gebracht, in der sie heute sind. Nun verstehen sie die Welt nicht mehr (den Eindruck kann man zumindest aus einigen Interviews gewinnen). Deshalb braucht man IMHO von ihnen keine Lösung zu erwarten...bestenfalls kann man sie in eine solche einbinden. Zynischerweise verschafft  genau die heutige Situation den Aktivisten ihre beiden Grundnahrungsmittel: Öffentliche Aufmerksamkeit und damit Spendengelder. Wie eine solche Lösung aussehen kann, wurde schon hinreichend (auch von EU-Vertretern) angesprochen:-Sterben lassen ist keine Alternative-Es müssen sichere Aufnahmeeinrichtungen auf afrikanischer Seite geschaffen werden, die grundlegende Bedürfnisse decken. Das wird teuer und aufwendig. Asylanträge sind dort möglich und können auch dort geprüft werden. -Es muss massiv Aufklärung in den Herkunftsregionen gemacht werden (vergleichsweise günstig) -Die Situation in den Herkunftsregionen muss langfristig verbessert werden (da gibt es sogar kleine Stellschrauben wie der unsägliche Wehrdienst in Eritrea)"
08.07.2018 13:43,Selenokhod,Viel wichtiger,"Viel wichtiger an der Australischen Lösung ist der Umstand, dass Australien aktive Aufklärung in den potentiellen Herkunftsländern betreibt."
08.07.2018 13:16,Selenokhod,Frau Ciernioch macht es sich zu einfach,Man muss überhaupt nicht die üblichen (Verschwörungs-?)theorien über die Seenotretter bedienen um das Problem zu erkennen.
05.07.2018 15:58,Selenokhod,"Re: ""Replacement Migration""",mj81 schrieb am 02.07.2018 11:23:
02.07.2018 11:18,Selenokhod,Re: Arbeitgeberpräsident Grillo forderte 2013 bei den Bilderbergern 800000 Syrer,"Halte ich für sehr plausibel. Es ist allerdings das erste Mal, dass ich einen ganz konkreten Namen aus der Wirtschaft höre...die wirklich Verantwortlichen haben sich nämlich bisher sehr, sehr bedeckt gehalten."
02.07.2018 11:13,Selenokhod,Re: Warum wird nicht von Arbeitsmigration geredet?,Das ist richtig.
02.07.2018 11:08,Selenokhod,Schon richtig...,...nur war es eben bei weitem nicht nur die CDU alleine. Bei den etablierten Parteien ist das weitgehend Konsens.
02.07.2018 11:07,Selenokhod,Re: Der blinde Fleck der Demographielüge ist was anderes...,TurboKid schrieb am 01.07.2018 21:24:
02.07.2018 10:56,Selenokhod,"Re: ""Replacement Migration""",Der kleine aber feine Unterschied besteht in der Motivation.
01.07.2018 19:34,Selenokhod,Der blinde Fleck im Migrationsdiskurs ist etwas ganz anderes...,Das Thema Arbeitsmigration geht grundsätzlich in die richtige Richtung.
29.06.2018 13:19,Selenokhod,Solche Aktivisten leisten einen Bärendienst für direkte Demokratiemodelle,"Offengestanden nehme ich diesen beiden Aktivisten ihren Einsatz für direkte Demokratie nicht ab. Vielmehr scheint hier die ""direkte Demokratie"" in Form einer Bürgerversammlung als Vehikel zur Durchsetzung der eigenen politischen Vorstellungen herhalten zu müssen."
03.06.2018 10:36,Selenokhod,Also ich würde keiner der drei Überzeugungen zustimmen,Trotzdem oder gerade deswegen sehe ich aber die hiesige Medienlandschaft und deren Berichterstattung in Teilen extrem kritisch.
02.06.2018 13:53,Selenokhod,Kann man bitte...,"...dieses Geseiere von Berufs""anti""faschisten (über das anti bin ich mir nicht ganz sicher) als Kommentar kennzeichnen oder gleich ganz in einen privaten Blog verschieben? Es dient ohnehin nur dazu sich bei der eigenen Peergroup einzuschleimen oder Clicks zu sammeln."
01.06.2018 15:29,Selenokhod,Seltsamer Kommentar - aber zumindest als Kommentar erkennbar,Zuerst einmal ein großes Lob an Telepolis (oder den Autor): Der Kommentar ist deutlich als Kommentar gekennzeichnet. Das war bei ähnlichen Artikeln in der Vergangenheit nicht so und hat IMHO zurecht auch für einigen Ärger im Forum gesorgt. Insofern kann Herr Nowak natürlich seine Meinung haben und veröffentlichen.
01.06.2018 12:33,Selenokhod,Nein...,"Tatsächlich tust Du ihnen in diesem Fall unrecht. McKinsey haben wir teilweise sogar den ""Turn around"" bei der Aufnahme zu verdanken."
31.05.2018 12:06,Selenokhod,Das war höchstens EINER der Gründe,"Über diesen Grund ist auch schon häufiger spekuliert worden. Es ging nach dieser These nicht nur um militärische sondern auch um demografische Ziele. Nicht nur die wehrfähige Bevölkerung nimmt ab, sondern auch Konsumenten, Steuerzahler, Fachkräfte (ja, die gibt es natürlich auch in Syrien), ... Abwanderung der Stammbevölkerung ist immer auch eine Belastung für eine Gesellschaft."
30.05.2018 19:17,Selenokhod,Meine (bescheidenen) Einblicke in das BAMF,"edit vorab: Ich hatte das auch im Artikel ""Muss die Bundespolizei gegen ihren Chef ermitteln"" gepostet...war aber ein Versehen."
30.05.2018 15:07,Selenokhod,Meine (bescheidenen) Einblicke in das BAMF:,"Ich habe selber keinen direkten Einblick in das BAMF, allerdings kenne ich zumindest eine Person die Entscheider war und eine weitere, die sich als ""Entscheider"" intern beworben hatte. Letztere hatte ein mehr als seltsam anmutendes Vorstellungsgespräch (allerdings auch auf dem Höhepunkt der Flüchtlingskrise). Die Person war (wie viele Entscheider heute) eigentlich dem Fach fremd und deshalb unsicher - was sie auch im Vorstellungsgespräch äußerte (kommt ja selten genug bei Bewerbern vor). Die Antwort der Gesprächspartner darauf sinngemäß: ""Machen Sie sich mal keine Sorgen, sie brauchen nicht wirklich etwas zu entscheiden, die Fälle die sie bekommen, werden ziemlich klar sein..."". Meine Bekannte interpretierte diese Aussage tatsächlich dahingehend, dass hier eigentlich nichts durch sie zu ""entscheiden"" sei, vielmehr solle ""der Anschein"" eines rechtsstaatlichen Verfahrens ""durch ihre Unterschrift"" gewahrt werden. Sie hat sich u. a. deshalb gegen den Job entschieden. Ob das nun wirklich so war/ist oder ob es sich hierbei um ein Missverständnis im Interview gehandelt hat, kann ich nicht beurteilen. Was man allerdings gegenwärtig aus den Medien erfährt, spricht eher gegen ein Missverständnis."
24.05.2018 12:09,Selenokhod,Re: Original ist hier zu finden:,H. schrieb am 24.05.2018 11:59:
24.05.2018 11:57,Selenokhod,Mit Verlaub,"Die könnten ja sonst noch auf die Idee kommen, auch mal am Leben teilzunehmen und nicht dauernd in Internetforen ihre ""Besorgnis"" zu posten."
24.05.2018 11:34,Selenokhod,Original ist hier zu finden:,https://www.msb.se/en/Tools/News/The-brochure-If-Crisis-or-War-Comes-is-available-to-download/
21.05.2018 20:07,Selenokhod,Satire oder Erschleichung von Fördermitteln...,... so ganz sicher bin ich mir da nicht.
21.05.2018 15:31,Selenokhod,Re: Kirchen und Politik,dannysol schrieb am 21.05.2018 13:14:
21.05.2018 15:25,Selenokhod,Re: Kirchen und Politik,Wasnu schrieb am 21.05.2018 12:39:
21.05.2018 11:42,Selenokhod,Kirchen und Politik,"(Nicht nur) mein Eindruck ist gegenwärtig, dass die Kirchen in DE sich mehr und mehr von weltanschaulich-religiösen Organisationen zu politischen Agitatoren entwickeln. Dabei unterstützt man stramm Zeitgeist und Regierungslinie - egal ob es um Rüstungs- oder Flüchtlingspolitik geht. Die Linie beim ÖRR ist übrigens auch in wesentlichen Teilen dem kirchlichen Einfluss in den Rundfunkräten geschuldet. Dazu gab es auch einmal einen längeren Bericht im Cicero. Die Kirchen nutzen gegenwärtig die polarisierte Stimmung und ihre vergleichsweise klare Position um gegen die eigene Marginalisierung anzukämpfen. Durch den Bezug von kontroversen Themen kann man dem eigenen Vergessen entgegenwirken. Deshalb auch der Schulterschluss mit dem Islam (""Koalition der Frommen"") - nichts wird auf den Kanzeln mehr gefürchtet als eine Gesellschaft, die überhaupt kein religiöses Bedürfnis mehr hat. Lieber propagiert man da ein ""um die Wette Beten"" mit anderen."
21.05.2018 10:10,Selenokhod,Zum BVerfG,"Die ihr eintretet, laßt alle Hoffnung fahren!"
17.05.2018 13:54,Selenokhod,Die Lösung liegt ja auf der Hand:,Frau Lang muss einfach nur ihre Aussage widerrufen. Auf eine Anklage wird man in diesem Fall gnädigerweise verzichten...
09.05.2018 08:20,Selenokhod,Wo kamen die ganzen Herzen eigentlich her?,Er dürfte kaum sechs Mal hintereinander auf der Organspenderliste oben gestanden haben. Er hatte übrigens auch sein eigenes Privatkrankenhaus...
20.04.2018 10:55,Selenokhod,Re: Wie im Kuhstall!,der_kleine_techniker schrieb am 19.04.2018 22:04:
20.04.2018 10:31,Selenokhod,So langsam kommt mehr und mehr ans Licht? Herdenmanagement....,"Ganz ehrlich, dass war schon 2015 mehr als klar. Ich will kein Eigenlob verteilen, aber:"
20.04.2018 09:21,Selenokhod,Jein...,"Ich kann deine Ausführungen verstehen, nur zustimmen kann ich Ihnen nicht völlig."
19.04.2018 15:27,Selenokhod,"Schön, ...","...das Leute wie Du sich darum bemühen, sogar die Kommentarbereiche zu Architektur- und Wohnungsfragen auf Telepolis unlesbar zu machen. Da stehst Du den AfD-Fanboys um nichts nach. Während die einen quasi jedes (persönliche) Problem auf den ""bösen Musel"" zurückführen, sind es bei den anderen halt die ""bösen Rechten"". Der geistige Unterschied scheint in erster Linie in der ""prägenden Peer-Group"" zu bestehen. Das Dilemma ist aber, dass man die ""böse Muselfraktion"" recht gut ignorieren kann zumal sich deren Interesse an migrationsfremden Themen zum Glück in Grenzen hält. Blöderweise sorgen dann solche Shrills aka Trollfütterer dafür, dass die dann doch angezogen werden."
18.04.2018 16:38,Selenokhod,= Wohnraumverdichtung = Hochhäuser,= Massive Ablehnung in Deutschland.
18.04.2018 12:25,Selenokhod,Für solche Beiträge lohnt sich ein Blick in die Kommentare noch,"Die gleichfalls identitäre Rechte ist das Spiegelbildprodukt eines Bruchs innerhalb des Systems zum Autoritären und institutionalisierten Totalitarismus. Die Pegida- und AfD-Phänomene verhalten sich zu den identitären Verfechtern der vermeintlich ""liberalen repräsentativen Demokratien"" (die weder die gesellschaftliche Basis mehrheitlich noch vertreten, weshalb sie auch nicht mehr demokratisch sind, noch die konstitutiven Regeln von Verfassungen mehr einhalten) wie ein Symptom zu einer Krankheit. Sie sind jeweils das spiegelbildliche Pendant zueinander."
17.04.2018 15:03,Selenokhod,Hilfreich wäre es ja schon...,...die Motivationen der Konfliktparteien genau zu kennen.
17.04.2018 09:26,Selenokhod,Den westlichen Mächten und RU fehlt eine Exitstrategie,"IMHO ist die gegenwärtige Lage in Syrien festgefahren. Zwar hat die syrische Armee erhebliche militärische Erfolge zu verbuchen, der Westen ist aber (noch) nicht bereit, sein Projekt endgültig fallen zu lassen. Nun belauern sich beide Seiten."
11.04.2018 11:20,Selenokhod,Sicherlich bin ich kein Atomexperte,"Allerdings sind/waren die Probleme beim Kugelhaufenreaktor ähnlich gelagert wie beim Molten Salt Reactor, will bedeuten: Das Grundprinzip klingt erst einmal sehr gut und überzeugend, die Probleme treten jedoch bei den technischen Details auf."
09.04.2018 09:27,Selenokhod,Re: Die Probleme beim Molten Salt Reaktor liegen im Detail,Hermes_ix schrieb am 08.04.2018 14:59:
08.04.2018 13:59,Selenokhod,Die Probleme beim Molten Salt Reaktor liegen im Detail,Es gab bereits einen funktionsfähigen Molten Salt Reaktor:
03.04.2018 10:30,Selenokhod,Ganz vernünftiger Artikel,Weil er sehr neutral die gegenwärtige Situation darstellt.
03.04.2018 10:02,Selenokhod,Nette Ideen...,"...allerdings weit weg von den Wünschen der ""Konsumenten"" - gerade hier in DE, wo das ""Hochhaus"" und mit ihm jede Form des verdichteten Wohnens so negativ besetzt ist, wie sonst eigentlich nirgendwo. Meine Vermutung ist ja, dass dies aus der Verknüpfung dieses Gebäudetypes mit dem ""sozialen Wohnungsbau"" der 60er und 70er Jahre zusammenhängt. Das Gebäude wurde somit zu einem Symbol des sozialen Abstiegs. Das scheint in DE zusammen mit dem Bausparfuchs irgendwie fest im Unterbewusstsein verankert zu sein. Progressive Architektur hatte es aber auch schon vorher schwer."
22.03.2018 22:11,Selenokhod,LOL,Die Links:
22.03.2018 10:39,Selenokhod,Soll das Berichterstattung sein?,...oder ist das eher so eine Art Mobilisierungstext für die eigene Anti-AKW-Klientel?
15.03.2018 09:24,Selenokhod,Etwas mehr Entspannung würde nicht nur dem Literaturbetrieb gut tun...,"Ich finde den Kommentar etwas verunglückt. Es fängt schon mit der Einleitung an, da kritisiert irgendeine Dame künstliche Befruchtung? Ist das ein rechter oder ""reaktionärer"" Standpunkt? Ist das vielleicht einfach nur eine seltsame eher im Bereich der Esoterik/Religion anzusiedelnde Position? Soetwas habe ich im PEGIDA / AfD Kontext noch nie gehört und selbst wenn würde ich das eher ""exotischeren"" Einstellungen zuordnen."
09.03.2018 16:42,Selenokhod,Luftkampf,"Für den Luftkampf ist die gegenwärtige Eurofighter-Plattform mehr als nur geeignet. Mit IRIS-T steht auch eine sehr moderne Luft-Luft-Rakete für hohe Reichweiten zu Verfügung. Weshalb der Luftüberlegenheits-Eurofighter nun mit der F-35 das Thema ""Luftverteidigung"" teilen soll, erschließt sich mir absolut nicht."
09.03.2018 13:08,Selenokhod,Re: Skepsis gegenüber der F35 ist angebracht,Russischer Hacker schrieb am 09.03.2018 12:33:
09.03.2018 12:44,Selenokhod,Re: Sieht für mich wie ein F-16-Aufguss aus,better-with-bacon schrieb am 09.03.2018 11:10:
09.03.2018 10:47,Selenokhod,Skepsis gegenüber der F35 ist angebracht,Ich kann die hier vorgebrachte Skepsis gegenüber der F35 nur unterstützen. Selbst wenn man die Frage der verteidigungspolitische Notwendigkeit und Skandale außen vor lässt:
05.03.2018 10:56,Selenokhod,Sachlicher und guter Artikel!,Danke an Timo Rieg für die ausgesprochen sachliche Darstellung des Themas.
02.03.2018 17:14,Selenokhod,"Die Wetten stehen 1,16 zu 4,5",https://sports.ladbrokes.com/de-de/betting/politik/international/international/germany-spd-membership-vote/226412375/
01.03.2018 12:59,Selenokhod,Wer kommt als nächstes?,"Gleich vorweg, meine Sympatien mit sog. Reichsbürgern halten sich in Grenzen, allerdings empfinde ich das scheinbar politisch motivierte Buhei, welches gegenwärtig um diese Gruppe gemacht wird nicht nur übertrieben sondern sogar extrem gefährlich."
28.02.2018 13:22,Selenokhod,Re: Das Problem ist vielschichtiger,Struppi1 schrieb am 28.02.2018 10:19:
28.02.2018 09:33,Selenokhod,Das Problem ist vielschichtiger,"Zunächst haben hier einige mir ihrem Hinweis auf überholte, politische Koordinatensysteme völlig recht. Die Einteilung in ""links"" und ""rechts"" ist mehr als angestaubt. Eigentlich war sie es schon immer, den der Verweis auf Gottfried Federers Kapitalismuskritik, die sich plötzlich mit Antisemitismus mischt, könnte treffender nicht sein. Gleichzeitig werden unter ""Links"" und ""Rechts"" jeweils Gruppen subsumiert, die ideengeschichtlich und inhaltlich sehr widersprüchliche um nicht zu sagen gegensätzliche Ausrichtungen haben. Was ein Stalinist mit einem Anarchisten gemeinsam haben soll, ist mir bis heute nicht klar - beide werden aber umgangssprachlich als ""links"" bezeichnet. Wie es mit derart unscharfen Begriffen so ist, jeder entwickelt dann seine ""eigene Religion"" daraus und so sind auch ""innerlinke"" Konfliktlinien, wie z. B. mit den Antideutschen, zu verstehen."
27.02.2018 09:27,Selenokhod,Träger für Cyberwaffen?,Habe ich in der Jackentasche. Nennt sich Smartphone.
27.02.2018 09:10,Selenokhod,Re: Der feuchte Traum der Religioten,felix.krull schrieb am 26.02.2018 14:08:
26.02.2018 12:49,Selenokhod,Der feuchte Traum der Religioten,"Eine interessante Form der Ignoranz. Sie erklärt auch, warum sich Europa so schwer tut mit der Selbstbehauptung. Das Fehlen des Wissens über die eigenen Wurzeln."
26.02.2018 10:36,Selenokhod,Re: Mal wieder ideologische Debatte...,felix.krull schrieb am 26.02.2018 10:14:
26.02.2018 09:32,Selenokhod,Mal wieder ideologische Debatte...,Die ganze Debatte um die Essener Tafel wird IMHO viel zu ideologisch betrachtet.
26.02.2018 09:18,Selenokhod,+ Vernünftiger Vorschlag! -kwT-,nix
21.02.2018 16:39,Selenokhod,Nur eine Frage der Zeit,"Du sprichst es ja aus. IMHO ist es nur eine Frage der Zeit, bis man einen jungen, charmanten und dynamischen Hoffnungsträger auch für DE aus dem Hut zaubern wird. Das wird aber niemand sein, dessen Namen heute schon öffentlich verbrannt wird...also kein Spähnlein."
21.02.2018 14:24,Selenokhod,Re: Was schlägst Du vor?,"Das kann ich durchaus alles mittragen, aber schwebt Dir irgendetwas Konkretes vor?"
21.02.2018 14:23,Selenokhod,Re: Niedergang zeigt sich eben auch beim Personal,Tired schrieb am 21.02.2018 14:10:
21.02.2018 14:20,Selenokhod,"Zeigen Bewertungen manchmal, wo die politischen Wespennester liegen? -kwt-",-kwt-
21.02.2018 14:03,Selenokhod,Was schlägst Du vor? kwT,kwT
21.02.2018 14:02,Selenokhod,Niedergang zeigt sich eben auch beim Personal,"Gleich vorweg: Ich habe nichts gegen Hr. Spahn persönlich. Als Hinterbänkler im Bundestag mag der durchaus durchgehen und in einigen Fachausschüssen ist er sicher auch gut aufgehoben, aber als Minister oder gar Kanzler? Der Herr hat das Charisma einer Kellerassel...gegen den wirken sogar Angela Merkel und Olaf Scholz wie Liberace zu seinen besten Zeiten."
21.02.2018 10:41,Selenokhod,Re: konformistische Leitkultur,Zaradin schrieb am 21.02.2018 09:49:
21.02.2018 09:14,Selenokhod,Link zur Originalstudie. Ganz lesenswert.,"Anbei mal der Link zur Originalstudie. Ich finde die Studie sehr lesenswert, zumal der Artikel sie (gezwungenermaßen) recht kurz darstellt:"
20.02.2018 13:19,Selenokhod,"Sehr ich anders, weil...",BÄTSCHIII!!!
20.02.2018 13:13,Selenokhod,Re: Es wird zuviel auf die AfD geblickt,Michael aus LU schrieb am 20.02.2018 11:55:
20.02.2018 11:35,Selenokhod,Das Werbeschreiben ist völlig unnötig! Hundekuchen wären besser:,http://www.bild.de/politik/inland/spd/huendin-lima-darf-ueber-die-groko-abstimmen-54867568.bild.html
20.02.2018 11:03,Selenokhod,"Re: Richtig, aber das ist ja der Sinn der Sache","Aber interessiert die Leute nicht - sie merken es nicht einmal, wie ein an die Wand Geschmiedeter den man Augen und Ohren ausgestochen hat. Unbegreiflich."
20.02.2018 10:53,Selenokhod,Re: Es wird zuviel auf die AfD geblickt,Nettoabgabensklave schrieb am 20.02.2018 10:30:
20.02.2018 09:15,Selenokhod,Es wird zuviel auf die AfD geblickt,"IMHO konzentriert sich die Politik im Augenblick viel zu sehr auf die AfD und innerhalb der AfD auch noch auf den Themenkomplex ""Flüchtlinge""."
20.02.2018 08:57,Selenokhod,Nicht mehr nötig...,"Da sich ein erheblicher Teil der AfD aus ehem. CDU, CSU und FDP-Funktionären rekrutiert oder schon direkt bei G&S beschäftigt war, müssen die Mailverteiler der Bilderberger nicht angepasst werden"
19.02.2018 17:07,Selenokhod,Re: Das muss man sich echt der Zunge zergehen lassen,firedancer schrieb am 18.02.2018 19:53:
19.02.2018 16:25,Selenokhod,Mich hat dieser Rückzug sehr überrascht,"Klar, der Tauber ist schwer erkrankt. Seine Diagnose lässt aber eine Besserung in absehbarer Zeit erwarten - wenn er sich auch schonen muss."
16.02.2018 14:03,Selenokhod,Milizsysteme haben auch Nachteile,"Zum einen ist die reine Truppenstärke schon seit knapp 100 Jahren absolut keine Garantie mehr für einen militärischen Erfolg. Nimm nur das Beispiel ""Desert Storm""."
16.02.2018 13:49,Selenokhod,Deutschland hat Haushaltsüberschüsse...,Welcher Vertriebler würde so einem Kunden nicht versuchen etwas anzudrehen.
16.02.2018 12:56,Selenokhod,Neuwahlen und danach eine Afghanistan-Koalition,"Das ist meine Prognose. Für eine Groko reicht es nämlich nicht mehr. Die Minderheitsregierung mag vorher kommen. Ich bezweifle aber, dass die lange hält."
16.02.2018 11:38,Selenokhod,OT: Der Russe wars....,https://www.stuttgarter-nachrichten.de/inhalt.vorwuerfe-gegen-kevin-kuehnert-jusos-dementieren-hilfe-aus-russland-fuer-no-groko-kampagne.3860797a-07da-41d6-81b5-593a2304844f.html
16.02.2018 09:52,Selenokhod,NATO und Rüstungsindustrie wollen an Haushaltsüberschüssen partizipieren,"Die Umsetzung des 2% BIP-Zieles der Nato ist natürlich der feuchte Traum etlicher Rüstungskonzerne (früher auch mal als MIK bezeichnet). Man muss sich immer wieder vor Augen halten, 2% BIP =! 2% des Bundeshaushaltes sondern ein Vielfaches. In Brüssel und Washington will man DE auch militärisch stärker ""Richtung Osten"" einbinden - um sich selbst anderen Dingen widmen zu können."
14.02.2018 15:27,Selenokhod,Re: Gender Bullshit,-SchleicheR- schrieb am 14.02.2018 15:13:
14.02.2018 11:59,Selenokhod,Re: Gender Bullshit,derSpunk schrieb am 14.02.2018 10:41:
14.02.2018 09:06,Selenokhod,Re: Gender Bullshit,derSpunk schrieb am 14.02.2018 00:01:
13.02.2018 17:05,Selenokhod,Re: Gender Bullshit,The_Xar schrieb am 13.02.2018 16:59:
13.02.2018 16:23,Selenokhod,Lindenstraße im Weltraum,JammernHilftNichts schrieb am 13.02.2018 14:07:
13.02.2018 16:14,Selenokhod,++ Danke...,Du sprichst mir aus der Seele!
13.02.2018 15:38,Selenokhod,"Re: Ich habe es probiert, ehrlich...",dylpes schrieb am 13.02.2018 14:51:
13.02.2018 14:39,Selenokhod,Re: Waer interessant zu wissen wie die Umfragewerte ausschauen wuerden wenn,"Vielen SPD-Mitgliedern ist durchaus bewusst, dass es bei der GroKo-Entscheidung um mehr als eine kurzfristige Regierungsbeteiligung geht. Man muss auch kein GroKo-Gegner sein, um das gegenwärtige Personalspiel abzulehnen."
13.02.2018 11:35,Selenokhod,"Re: Ich habe es probiert, ehrlich...",-SchleicheR- schrieb am 13.02.2018 11:21:
13.02.2018 11:21,Selenokhod,Re: was manche so alles sehen...,Wasnu schrieb am 13.02.2018 11:09:
13.02.2018 10:27,Selenokhod,"Ich habe es probiert, ehrlich...","...aber ich ertrage es nicht. Dabei ist es weniger der ""Sporedrive"" oder anders gestaltete Klingonen, die mir das ganze vergraulen."
13.02.2018 10:11,Selenokhod,"Das E-Mail abgelehnt wird, kann ich noch nachvollziehen","Warum man aber nicht Messager nutzen kann/will, die nahezu den gleichen Funktionsumfang wie Whatsapp haben und sich genauso bedienen lassen, dass kann ich wirklich nicht nachvollziehen."
13.02.2018 10:07,Selenokhod,Re: Leider gefühlt die Mehrheit,PN13 schrieb am 13.02.2018 09:48:
13.02.2018 10:04,Selenokhod,Man nimmt was man bekommen kann...,"Du hast recht, allerdings wertet der ""Klarname"" das (Werbe-)Profil natürlich noch einmal zusätzlich auf."
12.02.2018 14:53,Selenokhod,Re: ... und welche davon haben eine Reichweite von >300km?,Exoteriker schrieb am 12.02.2018 14:37:
12.02.2018 13:42,Selenokhod,Das können viele Flugabwehrsysteme,"Es müssen ja auch Tiefflieger (3m über Grund) und tieffliegende Hubschrauber abgewehrt werden können, weswegen auch Bodenziele kein grundsätzliches Problem darstellen."
12.02.2018 12:27,Selenokhod,Die Spezifikation hört sich sehr nach MEADS an,"Gleicht man die Features des S-400 Systems mit dem des (mehr oder minder eingestellten) Nato-Projektes MEADS ab, stellt man erstaunliche Parallelen fest:"
11.02.2018 19:51,Selenokhod,"Du hast das postfaktische Wort ""alternativlos"" noch nicht verinnerlicht",Daneben läuft tatsächlich inzwischen bei Springer und Co. die öffentliche Einleitung des Endes der Ära Merkel:
09.02.2018 15:27,Selenokhod,"Re: Schon aufschlussreich, bei welchen Artikeln auffällig ""rot"" bewertet wird (k",Wasnu schrieb am 09.02.2018 14:31:
09.02.2018 14:28,Selenokhod,Eine Begrenzung der Amtszeiten von Kanzler und Ministern reicht,"Es würde für das erste schon völlig ausreichen, die Amtszeiten von Kanzlern und Ministern auf 2 (wegen mir auch 3) Legislaturperioden zu begrenzen. Wiederwahl auf Lebenszeit ausgeschlossen."
09.02.2018 12:47,Selenokhod,"Wollen wir hoffen, ...",...dass Du dich irrst.
09.02.2018 12:46,Selenokhod,Wenn das überhaupt so stimmte...,"...und nicht von Anfang an dazu gedacht war, ihm durch diese Schwäche ein menschlicheres und sympatischeres Ansehen zu verschaffen."
09.02.2018 12:43,Selenokhod,"Schon aufschlussreich, bei welchen Artikeln auffällig ""rot"" bewertet wird (kwT)",kwt
09.02.2018 12:09,Selenokhod,Können vielleicht...,...aber nicht ewig. Irgendwann werden die Probleme zu groß bzw. die Stimmung zu schlecht.
09.02.2018 10:21,Selenokhod,"Re: Sollten vielleicht ""Bestsellerautoren"" das Land regieren?",Rob Kenius schrieb am 09.02.2018 09:51:
09.02.2018 09:53,Selenokhod,Man kann Veränderungen nicht ewig aufschieben,"Ich bin über diesen Kommentar der Autoren (wenigstens ist er als solcher gekennzeichnet) nicht ganz glücklich. Die Kritik ist zwar in weiten Teilen richtig - es wäre aber auch mit weniger Polemik gegangen. Das fängt schon in der Überschrift an - wer es zum Minister gebracht hat ist - unabhängig seiner bisherigen Leistungen - sicher kein Verlierer (dazu reicht ein Blick auf die Pensionsansprüche . Die Wahrheit ist eher, dass wir (allerdings schon seit knapp 30 Jahren) einen deutlichen Einbruch hinsichtlich der Qualität des politischen Personals erleben. Es fehlen Visionen und Charisma - das kann man aber, wie alle Veränderungen die wir gegenwärtig erleben, nicht nur der Politik zurechnen."
08.02.2018 15:46,Selenokhod,"OT: Wird Frau Nahles Image im Augenblick in den Medien ""positiv"" aufgebaut?",Den Eindruck durfte man jedenfalls gestern im ARD-Blickpunkt bekommen. Was tolleres als Nahles hat der SPD eigentlich nie passieren können....
07.02.2018 13:35,Selenokhod,Re: Frage 2 ist einfach,Chef-Kommentar schrieb am 07.02.2018 13:11:
07.02.2018 13:08,Selenokhod,Für mich stellt sich nur zwei Fragen:,Wie nachhaltig ist diese Koalition. Hält das vier Jahre (wovon die ersten 6 Monate bald schon vergangen sind)?
07.02.2018 13:03,Selenokhod,Die Hoffnung kannst Du fallen lassen...,"...frag Dich doch mal, wer heute noch Mitglied in der SPD ist...viel ""Gewissen"" sollte man da nicht haben (wie man am Spitzenpersonal sieht)."
06.02.2018 17:51,Selenokhod,Re: Einfach zuviel Geld im Umlauf,Pikul schrieb am 06.02.2018 17:24:
06.02.2018 16:48,Selenokhod,Einfach zuviel Geld im Umlauf,"Es ist gegenwärtig einfach zuviel billiges Geld im Umlauf und dieses billige Geld sucht Investitionsmöglichkeiten: Aktien, Immobilien, Kryptowährungen, Kunst, ..."
06.02.2018 10:39,Selenokhod,Süd-Korea will keine Wiedervereinigung mit dem Norden,"Das ist schon richtig, es kommt aber noch ein innenpolitischer Faktor hinzu:"
